Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC03,OUT010,611.5439007245478
FDT47,OUT035,1735.5488681562545
FDW44,OUT027,4492.2875705954875
FDT24,OUT017,1268.6662082164733
FDT12,OUT019,797.3357383620852
NCS38,OUT035,1934.9643679152186
FDO39,OUT035,3132.784604559562
FDA13,OUT046,694.9859894422257
FDO48,OUT035,3973.789899137003
DRJ01,OUT017,2505.736771840799
FDD53,OUT018,574.2076094739452
NCT05,OUT049,4117.333962620514
FDQ51,OUT045,804.9870022156754
FDU60,OUT013,2720.86767519595
FDC59,OUT046,971.7194355434644
FDP36,OUT035,871.6690699824078
NCM19,OUT017,1866.101495331406
FDL16,OUT035,758.9580785984082
FDE50,OUT018,2886.751090778566
NCR18,OUT013,735.7958654131187
NCD30,OUT035,1642.6457302914805
FDH31,OUT013,1599.8990700563845
FDD56,OUT019,442.4435697959509
FDC47,OUT049,3915.708127480441
FDZ21,OUT045,1558.9638860299872
FDM01,OUT049,1692.8521880502972
FDF24,OUT013,1302.3390431327086
FDW23,OUT017,751.4250135509677
FDY52,OUT018,809.1805984363937
DRH37,OUT027,4057.545426979094
DRO47,OUT027,2937.37996301398
FDR25,OUT049,4162.826421902832
FDQ24,OUT027,6282.372304249538
DRJ51,OUT018,3290.4949957836607
NCU06,OUT035,4204.286539797573
NCV18,OUT018,1141.3912170029432
NCC06,OUT027,3261.8425556548173
FDZ01,OUT018,1357.5169872974272
FDT14,OUT017,2004.5348963577267
FDD11,OUT019,864.0900785878354
FDN09,OUT017,4224.685397835665
NCO18,OUT010,502.2105778619697
FDZ50,OUT045,3038.3958482951025
FDS44,OUT013,3762.9789350889173
FDI36,OUT045,3068.2299400118045
FDA26,OUT010,585.0729910904955
NCY53,OUT049,1918.7219185568983
FDF32,OUT049,3228.156896545546
FDF59,OUT010,576.0329629342657
FDB20,OUT046,1171.252126589811
DRH11,OUT035,946.7127168194027
FDT03,OUT049,2250.9380575024775
NCH06,OUT035,3995.8208711832135
FDR55,OUT049,3072.745704946112
FDI10,OUT035,2938.3157072978943
FDZ12,OUT045,2097.8346247764407
FDM12,OUT049,3167.215866423061
DRB25,OUT045,1620.051009145554
NCS41,OUT013,3081.3085092097676
NCT53,OUT049,2691.0543523036504
NCD55,OUT013,709.1283964812627
FDY08,OUT049,2211.711652396733
NCP55,OUT049,933.1492370401583
FDA33,OUT013,2388.602610886012
FDQ33,OUT013,2410.0838001235506
FDE45,OUT027,4814.457212278047
FDT26,OUT013,1982.4478661720482
NCV53,OUT049,4311.546268655108
FDK60,OUT027,2519.6127104761995
NCJ29,OUT046,1280.7590977699078
FDI15,OUT045,4692.313070298196
FDX21,OUT013,1761.8670605232383
FDV49,OUT019,872.9666228471729
DRO59,OUT046,1234.2826793274053
FDZ14,OUT045,1943.8315283160414
FDP32,OUT027,3554.6465692554384
FDC33,OUT017,3234.077300272675
FDT14,OUT010,558.8640883992962
NCN54,OUT027,2069.5690444019947
FDR57,OUT027,3537.411803464009
DRK12,OUT046,701.0958018509235
FDX52,OUT049,3138.064589412504
FDX08,OUT010,474.69051719744317
FDP10,OUT010,526.6538193618129
NCP50,OUT045,1282.2483586334147
NCL06,OUT013,4083.5401061834864
FDP25,OUT013,3869.782391100178
FDE53,OUT013,1666.6954782939836
FDL27,OUT017,1169.9797923995034
FDC35,OUT049,3597.419601888609
DRJ47,OUT010,466.46089731414787
FDD16,OUT018,1020.0056723838857
NCN42,OUT049,2448.741534158186
FDC38,OUT027,3507.4366529080075
NCO07,OUT045,3582.454359841024
FDQ20,OUT049,742.3800462308045
FDI32,OUT046,1787.7267710976512
FDN20,OUT010,456.8818949946736
DRJ51,OUT027,6230.31927775345
FDU08,OUT045,1549.2916052215883
DRN37,OUT019,414.64905045901793
FDD05,OUT010,601.1415025158793
FDW15,OUT046,2333.409265687951
FDI52,OUT046,1915.3900741732948
DRM11,OUT049,3838.392298464971
NCO06,OUT045,702.0932261331393
FDU38,OUT049,3091.9769012645515
FDU59,OUT018,2416.4758845211604
FDJ10,OUT046,2046.6366982427378
FDM13,OUT049,2172.913660870581
NCJ30,OUT019,423.411667412836
FDM45,OUT018,1647.374969420159
FDP36,OUT045,792.6440111648778
NCD30,OUT010,537.4465189704335
FDN48,OUT017,1633.2052206117544
FDY32,OUT049,2731.3585180916566
FDU47,OUT046,2063.490860527185
FDF17,OUT019,613.4782193380762
FDP34,OUT017,2516.529401804794
FDA47,OUT049,2725.6483700908384
DRD27,OUT027,2399.4354015499257
FDW38,OUT045,894.1989480729011
FDZ15,OUT019,358.72668670176006
FDZ03,OUT027,5216.631450983581
NCN19,OUT049,3128.123652603922
FDG02,OUT035,3177.2099876100638
FDS31,OUT035,3205.724704756322
FDW43,OUT019,806.2065895557708
FDZ47,OUT010,526.6542696805864
FDO57,OUT017,2589.312219771837
NCL07,OUT013,701.5102897203819
NCV42,OUT013,1770.0421568276272
FDP40,OUT017,1968.0969103195212
FDP48,OUT019,688.6010207767413
FDH21,OUT017,2857.9493774271414
NCP02,OUT049,951.7925743853008
FDK24,OUT049,827.8490097091951
FDC41,OUT045,1124.5458253368122
FDF08,OUT017,1427.0149832042284
FDO49,OUT017,868.9159923465788
FDS56,OUT027,6427.15098334688
FDX46,OUT018,790.0623352388183
FDQ07,OUT013,3720.190843457015
FDC32,OUT010,532.160626310009
FDT21,OUT019,837.9678339879639
FDG58,OUT045,2402.167534159548
FDW14,OUT049,1351.539671783192
DRA12,OUT027,3426.494689513696
FDV27,OUT013,1395.1446496710164
DRD25,OUT013,1845.4191343038387
DRF48,OUT027,4985.109472118364
FDX24,OUT017,1585.156535949167
DRJ51,OUT046,3787.196323417375
FDE45,OUT045,2882.810968494405
FDE14,OUT046,1621.5066942903045
FDG53,OUT045,2084.933380811164
FDT08,OUT046,2343.418134299079
DRC27,OUT027,5996.230208393848
FDG20,OUT035,2873.8975186150187
FDC21,OUT046,1627.8341597651952
FDV31,OUT018,2755.0260323828147
FDB58,OUT045,2128.009895811269
FDV23,OUT046,1935.4457551545797
FDA25,OUT019,370.9970098383786
FDC15,OUT046,2348.661364660663
FDU47,OUT049,2202.4345073230857
FDE23,OUT013,813.9386603984435
FDS08,OUT013,2794.697632910651
FDW03,OUT027,2513.5310780804207
FDJ60,OUT018,2471.654116087287
FDM34,OUT017,2145.1831919440065
FDW33,OUT013,1650.0444485646065
FDZ40,OUT013,885.9204855068247
FDE33,OUT018,1092.7708299141843
NCC06,OUT010,549.8359386703492
FDU11,OUT046,1758.5016986664587
FDL44,OUT017,2774.968659743538
NCZ29,OUT017,2120.6163011928556
FDG28,OUT010,868.905558215355
FDL12,OUT018,767.1753427533163
FDD52,OUT017,1728.6595413726225
FDO15,OUT013,1094.3029949940312
NCN29,OUT027,1311.8990208302037
FDW36,OUT013,1648.2209202217055
FDB21,OUT046,3613.1757271108568
FDZ28,OUT013,2046.3522042369755
FDY10,OUT035,1949.3816345053485
DRG39,OUT017,907.2700548153975
FDN28,OUT013,1644.7705982583952
FDV15,OUT035,1742.7899500036956
DRI13,OUT035,3870.9443253587538
FDH20,OUT046,1531.3955355594887
FDY51,OUT013,3678.699850233868
FDE16,OUT013,3679.2744924370695
FDX40,OUT018,531.0172777165915
FDC48,OUT018,1114.993814043819
FDS14,OUT046,2322.8300100781576
FDX56,OUT017,3936.2101842611373
FDI10,OUT046,2796.930634219628
FDI14,OUT013,2166.2582193872386
DRM48,OUT013,698.6801875907821
NCH07,OUT027,3810.9388599762
FDY26,OUT013,3552.378393746678
FDD02,OUT027,2995.3454688907154
FDM12,OUT046,3018.478037495671
DRF01,OUT010,460.4587548591114
FDV36,OUT046,1987.618275735607
DRI59,OUT013,3882.806607897369
FDV03,OUT018,2144.78228399832
FDO39,OUT017,3262.849903982165
NCB07,OUT018,2874.9476179149083
FDH38,OUT027,2934.9363842802454
FDZ13,OUT035,820.0743433445158
NCZ30,OUT046,1948.9685870720048
NCA06,OUT035,706.5577534141945
FDB04,OUT049,1331.0669096230101
FDN50,OUT013,1523.2116822520145
NCG06,OUT049,4011.3688562691386
NCY17,OUT018,580.3686280544556
FDC23,OUT046,2947.1506443154335
FDK33,OUT049,3610.9999275921773
FDR03,OUT049,3748.7284042044953
FDZ07,OUT045,1009.1018333374587
FDO38,OUT013,1272.1153096367266
FDS59,OUT046,1627.5985300626762
DRM11,OUT019,671.6907643204355
FDX52,OUT027,5522.332900722957
DRJ35,OUT018,761.7743249076083
NCP53,OUT046,3852.305057869433
FDW15,OUT019,422.67683932700817
DRI47,OUT045,2334.6313028674185
DRZ11,OUT035,2046.3446612117214
FDS02,OUT013,2901.802100334372
DRD49,OUT018,3244.841094763048
FDW38,OUT049,883.625398945147
FDR21,OUT019,380.13006406146815
FDE40,OUT013,996.7007620232057
FDI02,OUT045,1728.4682471806443
FDQ04,OUT045,754.5663206963503
FDY14,OUT017,4335.954692585889
NCT54,OUT046,1522.472688324722
DRD25,OUT017,1866.32840455269
DRE01,OUT045,3764.050457129334
FDJ12,OUT010,810.125428919663
NCZ05,OUT049,1688.2760048427497
DRB25,OUT019,348.5048599104172
NCC31,OUT045,2466.893019172965
FDM16,OUT045,1173.6322155481796
DRG11,OUT049,1687.6220542131812
FDV24,OUT027,3455.1141076276863
FDV43,OUT046,706.563515016512
FDG05,OUT018,2125.33208860956
FDV23,OUT010,619.1747812438042
FDI58,OUT018,1230.401100311244
FDQ11,OUT017,4555.485562324721
FDC05,OUT027,5522.87932964448
FDF40,OUT013,3733.924684421107
FDU02,OUT018,3160.3795541304116
FDT32,OUT013,3011.398024290412
NCF06,OUT017,3842.5961000374828
FDT46,OUT013,815.4812944424258
FDR58,OUT010,548.2590930312692
FDY04,OUT046,2621.142579371394
FDT58,OUT045,2700.594447552825
FDE46,OUT049,2436.514354740186
DRH11,OUT017,951.162464425974
DRI51,OUT046,2781.9107614276472
FDC35,OUT017,3550.915169273146
FDP45,OUT035,4258.582005769638
FDC45,OUT017,2921.8941280825043
FDU01,OUT045,3034.01559801187
FDJ53,OUT010,581.8301251973743
FDJ46,OUT017,2941.723256324796
FDX07,OUT013,3017.8587236929898
NCI30,OUT049,3878.1191135319095
FDE47,OUT027,3328.1254932669017
FDV48,OUT045,1300.1658104209416
FDN16,OUT019,358.86006033040326
FDM52,OUT013,2442.9029607574266
FDA32,OUT027,5349.621324066416
FDH05,OUT017,3922.8900426961177
FDW25,OUT010,516.6461332023131
FDQ09,OUT046,1786.2410042739423
NCM17,OUT010,151.70277950046764
DRM59,OUT046,2328.2656849602645
FDV47,OUT027,2167.6429605427834
DRE15,OUT035,1199.889277532075
FDS25,OUT010,544.7521775103497
NCZ05,OUT018,1338.4209636417077
NCV05,OUT019,413.9136341267722
DRM37,OUT046,3062.899975697817
FDV58,OUT027,6293.7915204475685
FDN22,OUT027,6579.372912850571
NCO06,OUT049,729.8679388502491
FDT56,OUT019,252.8206356656963
FDM02,OUT013,1366.470658041894
FDA09,OUT046,2726.450860656777
NCC06,OUT035,2124.7836761702006
NCL54,OUT049,2901.525372532373
NCB55,OUT017,964.2548136437534
FDB12,OUT017,1738.6105989264254
NCA54,OUT049,3004.8401823328168
NCS38,OUT049,1952.4497720283887
FDC02,OUT049,4366.294009198089
FDK44,OUT019,419.96412409213855
FDE16,OUT035,3831.4883035695552
NCS05,OUT035,2218.425308839362
FDZ59,OUT045,2663.0688727332135
FDI20,OUT017,3756.7455340986776
FDQ14,OUT046,2297.271549909041
FDF53,OUT017,2871.365177692637
FDW25,OUT017,1475.3394041567967
NCQ43,OUT010,555.9129445479427
FDX52,OUT013,3074.0651536457435
FDE28,OUT045,3733.3077928102325
FDN15,OUT017,2221.5316218423604
FDO28,OUT017,1910.7925396423639
FDQ33,OUT045,2375.801940816844
FDM22,OUT010,237.13782326098487
FDJ03,OUT017,804.4822007240202
FDI16,OUT045,875.002206521502
FDI09,OUT027,7251.899237335788
FDX55,OUT013,3521.150609202111
FDS23,OUT027,3414.8753464124006
DRC12,OUT045,3063.870391465843
FDH41,OUT049,3724.152752249215
FDN01,OUT013,2891.2310064920375
FDV55,OUT045,2275.3596199916046
NCJ19,OUT013,888.1596610116316
NCY29,OUT010,240.43681827968993
FDP03,OUT018,1612.8594544205257
FDZ52,OUT045,1702.2772645959649
FDH31,OUT010,600.9422979392326
FDQ19,OUT018,3276.4060148533367
FDS15,OUT035,1741.7739280033973
FDN32,OUT017,3204.7435610323755
FDH32,OUT049,1602.3514573153052
FDF33,OUT017,1961.7526468366082
FDJ22,OUT046,2929.977285521866
FDG56,OUT010,310.2758984515403
FDC05,OUT046,2955.8970921833848
FDK09,OUT013,3851.8774282709046
NCV29,OUT045,2880.6033792650137
NCC43,OUT019,649.3572591976193
NCA42,OUT049,2511.361556592406
FDC10,OUT046,1789.8898946619297
FDC16,OUT013,1312.987299645964
NCL17,OUT013,2143.7575234005035
FDA51,OUT035,1908.162202097681
FDW01,OUT017,2476.5688042706443
NCF30,OUT045,1999.8010319961306
FDN49,OUT013,691.3470643935098
FDY20,OUT045,1404.1194595909722
FDC15,OUT045,2343.067603164885
FDY24,OUT046,861.223750893274
NCG43,OUT017,1663.8421365539166
FDA48,OUT013,3724.9423424417737
NCF55,OUT017,768.1753487833987
FDL38,OUT049,1497.9978881289826
NCQ29,OUT018,3380.4960665352455
FDC34,OUT017,2515.2637691085038
FDP36,OUT027,1505.1905729408807
FDN50,OUT010,573.6923635906509
FDO23,OUT049,1611.4682183137934
FDT56,OUT013,897.0144339001047
FDT13,OUT027,5137.284169267816
FDZ03,OUT013,3023.806949276502
FDQ03,OUT010,717.4837471344111
FDU44,OUT045,2655.2449648042634
FDD03,OUT049,3954.117000404444
NCH30,OUT013,1862.5441847150914
FDS60,OUT010,318.79236375879157
FDG08,OUT046,2720.3046031321096
FDX38,OUT017,807.6165915668155
FDD22,OUT017,1939.0102024441187
FDW51,OUT013,3610.670831663627
FDL09,OUT017,2791.1344788344745
FDZ60,OUT045,1575.693621351866
NCH07,OUT046,2442.3861806595005
NCQ41,OUT049,3181.395556154791
FDW04,OUT049,2108.429764176125
FDI08,OUT027,6549.387397374057
FDR19,OUT019,391.7991342588994
FDV13,OUT046,1341.3236230710982
FDB52,OUT017,4103.837759308684
FDZ48,OUT027,2894.1596907345265
NCO14,OUT049,821.2017799319528
FDZ50,OUT013,3198.775976440422
FDN27,OUT019,255.65401533688137
FDQ60,OUT013,2022.2033010518928
FDR49,OUT017,818.1192830118196
DRJ35,OUT027,1749.1814513962213
DRI49,OUT017,1331.4850457423772
FDB47,OUT017,3865.8649193944666
FDP37,OUT010,572.4608381349386
FDR26,OUT049,2651.696269340964
FDY31,OUT019,396.1681081629642
FDC11,OUT045,1343.8677122871404
DRP47,OUT035,4375.241949634187
NCY54,OUT018,2719.505544299495
FDR27,OUT046,2069.2218343467334
FDQ21,OUT019,311.8130974468093
NCQ29,OUT035,3700.127772123425
FDJ02,OUT046,2395.2917702882696
FDE21,OUT018,1513.1880105782902
FDM39,OUT046,2733.020066844419
FDZ01,OUT017,1780.961992914558
NCB19,OUT018,1181.8745070039402
FDU03,OUT046,2794.8635838778314
FDP27,OUT049,3128.036703604839
DRF01,OUT045,2293.2590960322627
FDM03,OUT049,1700.3833185849305
FDV01,OUT046,2355.326523533218
FDS16,OUT046,2350.7350639784877
FDO45,OUT035,1505.804964279908
NCX06,OUT035,3026.4434439315078
FDP13,OUT046,701.3039118964415
NCR38,OUT018,3293.811116866569
FDA01,OUT013,891.2087648721599
FDT26,OUT017,1928.6336181067063
FDD44,OUT027,6636.477668626991
FDB26,OUT013,890.6826797679843
FDP45,OUT019,890.7938094067241
NCP55,OUT046,891.001580358101
FDT23,OUT017,1358.4503674715625
FDO51,OUT045,746.6777267540895
FDA44,OUT046,859.8150948833122
NCJ31,OUT018,3179.1540547316577
FDX37,OUT045,1554.2982181846064
NCD18,OUT049,4120.040042186177
FDN40,OUT027,3460.962586302929
FDL33,OUT017,3105.190008478486
DRF48,OUT035,3090.3809295887318
FDW08,OUT035,1721.2506123466046
FDX39,OUT018,3027.1849341515685
FDB38,OUT049,2782.161829203583
FDY46,OUT018,2881.7235231413074
NCB06,OUT049,2584.612540807097
FDA34,OUT035,3074.55434188629
FDA35,OUT045,1930.7848019557189
FDQ07,OUT035,3946.692163361896
FDU32,OUT045,2002.3761845693568
FDU26,OUT013,2003.561402644722
FDU13,OUT010,492.4475212407669
FDO09,OUT035,3548.250267080451
FDW03,OUT019,404.5346300086279
FDB38,OUT013,2573.140382495711
FDL26,OUT010,513.9231082592655
NCN43,OUT045,2017.2511441290612
FDH08,OUT045,4160.063618408117
NCC31,OUT019,433.48580567814366
FDH14,OUT035,2214.5791529072344
FDL40,OUT017,1669.7786693797188
FDD20,OUT035,2113.82857951028
NCV53,OUT035,4329.7089190953475
FDD16,OUT045,1092.1607049532925
FDP24,OUT035,1971.770015471732
FDQ25,OUT045,2871.1910465733577
FDM38,OUT035,915.4218946088754
NCT18,OUT010,449.75429258452016
FDM34,OUT049,2185.3441625752203
DRH37,OUT010,468.22542676115404
NCE07,OUT013,2303.7817299422204
FDG12,OUT013,1920.8584997346925
FDB59,OUT010,597.7396665803768
FDS10,OUT018,2771.584136572049
FDN21,OUT010,542.6250191256839
FDM02,OUT045,1351.687550710804
FDO44,OUT049,1928.9772010348809
NCN17,OUT017,1736.8979677859058
FDH16,OUT018,1205.7873885047493
FDL44,OUT046,2507.4820784681824
FDY47,OUT017,2132.9651286930107
DRI39,OUT046,847.5817107508205
NCX54,OUT018,1351.235390151511
FDE59,OUT046,693.706855055843
FDO46,OUT045,3022.6067845682246
DRE13,OUT046,1337.3159937889877
FDW14,OUT013,1386.3370567769396
FDF35,OUT046,1595.1906262580314
FDO50,OUT019,395.8326111404165
DRF49,OUT017,1927.9141363382848
FDT60,OUT049,2157.9394261890716
FDP38,OUT045,791.9966845085709
FDA31,OUT027,4595.388146769353
FDY52,OUT010,312.53572674866433
FDD03,OUT027,6107.478106136746
FDN52,OUT018,1156.0802093733394
FDU20,OUT010,592.2979912904175
FDD22,OUT035,1826.3700215377366
NCB55,OUT019,243.93073399392682
FDN27,OUT045,1666.3466544368239
FDD16,OUT013,1239.1456965200825
FDW48,OUT046,1258.5389985992572
DRN35,OUT045,733.9057777898277
FDX25,OUT049,2953.80813453605
DRD49,OUT049,3811.3974499033275
FDE21,OUT019,348.21974248147484
FDN44,OUT035,2625.485559855507
DRC01,OUT049,827.6370529893326
NCK30,OUT046,3851.638509301913
FDU39,OUT013,896.8485943694039
FDB49,OUT013,1577.220527271233
FDS12,OUT045,2012.8661536584689
FDR57,OUT018,2111.215025559935
FDX22,OUT027,5548.266095734549
FDC60,OUT013,1467.0682148059725
NCE42,OUT049,3541.3238427616798
NCK42,OUT049,3695.0460159118916
DRE01,OUT017,3869.349838228437
FDE57,OUT018,1768.0233424938758
DRK59,OUT019,768.2335644586263
FDB10,OUT027,6017.272790588409
FDQ25,OUT046,2804.530313681023
FDY26,OUT017,3861.4917386513125
FDG28,OUT049,4067.464721173426
FDM14,OUT049,1731.0807399061696
NCH29,OUT049,1658.5206452166908
FDD48,OUT049,1947.1135485578432
FDC17,OUT045,3757.7799599275604
DRH49,OUT027,2090.004391618278
FDN44,OUT018,2444.7132326521382
FDC29,OUT045,1849.3750517814049
DRK01,OUT019,384.4949139415367
FDD48,OUT017,1963.990282246599
FDB59,OUT013,3067.3335588470254
FDY45,OUT010,942.6225063175258
FDX60,OUT035,1333.302365367338
FDT09,OUT010,584.747138345397
DRB24,OUT018,2097.2627400919223
FDL13,OUT035,4063.37138673556
FDN16,OUT035,1733.1392154832877
FDK57,OUT013,2046.710611557217
FDO22,OUT027,2100.625620467165
FDC57,OUT010,558.6479152457645
FDZ13,OUT027,1475.4724041327145
FDW27,OUT013,2331.849276939214
FDX10,OUT049,754.409929743057
FDY08,OUT018,1741.9145669805912
FDA49,OUT017,1433.331119597501
FDC32,OUT018,1262.5690455781944
FDO04,OUT035,934.5066710275229
NCZ54,OUT013,2589.425085958233
FDY40,OUT045,817.8582992615097
FDW36,OUT045,1610.9877967111624
FDE11,OUT017,3325.9731263471203
DRE37,OUT045,3033.2594660664304
NCK19,OUT017,3133.0266373427253
FDT19,OUT035,2895.7789544747193
FDE56,OUT045,937.2240834171535
FDZ57,OUT010,577.331579729772
FDB35,OUT035,1593.2667708043386
FDF09,OUT010,99.81051416036425
FDO34,OUT046,2736.887528306309
FDA55,OUT046,3792.555774253023
NCM18,OUT035,999.6426793447305
FDJ20,OUT019,312.6487825721454
DRQ35,OUT019,380.68606524149993
FDG02,OUT013,3098.529412949759
NCU29,OUT018,2100.8884342687347
FDL27,OUT027,1855.2141117205013
NCA54,OUT035,2999.161029343327
FDJ32,OUT035,1055.7359630638382
FDB21,OUT019,681.3792185761871
FDR46,OUT035,2442.8108281161603
FDZ32,OUT046,1616.2438298268955
DRF36,OUT017,3173.0510349201163
NCU54,OUT017,3625.2484837167385
NCI31,OUT017,737.9234089105299
DRA59,OUT035,3065.681653794563
NCC55,OUT045,753.1094215925897
FDE44,OUT018,635.1287452761071
NCN26,OUT018,1513.2878842381847
FDC11,OUT049,1351.683343259363
FDV24,OUT035,2425.7267839518604
FDR40,OUT019,424.6505734437167
NCQ17,OUT049,2540.2743587939813
FDC46,OUT045,2992.405645954635
NCM18,OUT046,981.4103891925159
FDK16,OUT046,1526.5458595332052
FDI28,OUT017,1353.0686825015448
FDS11,OUT018,3234.6996469074975
DRD13,OUT046,1017.3374313034575
FDL36,OUT035,1474.850294300953
FDI27,OUT013,757.7239618343053
FDJ53,OUT019,337.43495192306307
FDS44,OUT045,4012.0445213575176
FDE28,OUT046,3611.335936873899
FDQ33,OUT018,2105.921627166372
FDB37,OUT017,4082.6544574812096
FDQ31,OUT045,1327.270228453968
NCQ05,OUT046,2348.4147278670334
FDE10,OUT013,2120.6247813677187
FDF38,OUT017,773.472184625567
FDE50,OUT019,598.75593583698
DRG37,OUT010,539.8507283832663
NCH06,OUT049,4130.223974179778
FDY14,OUT045,4651.6836799412395
FDO27,OUT017,1673.2221941961393
FDQ19,OUT049,4024.284263631973
FDZ26,OUT019,586.1657279836132
FDN51,OUT013,4409.132753297881
FDK20,OUT035,2125.7403739486567
FDD40,OUT018,2904.6187142523627
DRI25,OUT018,734.0589198767767
FDH56,OUT017,1946.9605887214352
FDI36,OUT027,5587.384347718698
DRH11,OUT018,741.8123676774495
NCV18,OUT017,1406.602048245681
DRI01,OUT049,2948.3756516790445
DRE48,OUT049,3222.568523072923
FDS51,OUT035,995.0745592538865
FDM38,OUT017,840.6825693320772
FDB60,OUT027,5450.164172774863
FDY58,OUT035,4120.970309541212
FDY22,OUT045,2232.2364442130097
FDF11,OUT027,6394.609149437972
FDZ51,OUT035,1650.0420098266704
FDQ45,OUT017,3154.409469273907
FDF17,OUT035,3157.8337922797286
NCF31,OUT027,3522.088000686779
FDA37,OUT013,2032.979504503955
FDO51,OUT046,734.1456407872375
FDF34,OUT013,2963.026723851819
FDD57,OUT018,1276.1385206384464
FDO37,OUT046,4046.524634605021
FDR49,OUT049,837.1299896032755
FDS39,OUT049,2239.7683094724002
FDI48,OUT027,1567.249029099931
DRM35,OUT049,2992.590466197523
FDV57,OUT035,3047.866699798734
FDZ55,OUT013,2635.447876200633
FDI28,OUT035,1350.1678212599943
FDS21,OUT045,1016.1506649381708
FDT34,OUT013,1687.4664171946897
DRI25,OUT035,939.3875908841738
FDT47,OUT010,587.1728638774023
DRH39,OUT045,1056.7715181618873
NCD54,OUT045,2197.2394267353757
FDU16,OUT027,2206.725503852086
NCW29,OUT045,2083.0794419042495
FDV25,OUT027,5529.208887264309
FDM56,OUT035,1769.7083098680253
FDZ04,OUT027,1872.5894360235932
FDG59,OUT019,129.4930170464746
FDI56,OUT045,1413.0717106197264
FDS33,OUT035,1445.411857389965
FDC23,OUT049,3031.6039909992114
FDT11,OUT049,3075.511707687594
FDG17,OUT045,4067.9697778374543
FDZ44,OUT045,1831.3869697521955
FDJ52,OUT013,2588.869775104724
DRI23,OUT046,2432.787350071258
DRE15,OUT010,468.84366388438434
NCF07,OUT013,1669.0032903840365
NCR29,OUT049,921.4847778101029
FDE44,OUT019,155.10217016665248
FDT23,OUT035,1351.2961728212804
NCG06,OUT017,4083.3626299111415
NCU41,OUT010,609.4238575415017
FDH46,OUT017,1772.8466098755841
FDV31,OUT013,2875.187970041236
NCT41,OUT027,3834.987811236342
FDE22,OUT027,3897.3673804821387
FDC26,OUT045,1668.4110200917785
DRF51,OUT017,717.4699129289368
NCY53,OUT019,325.4661832833346
FDY21,OUT017,3075.700607990107
FDL27,OUT013,1036.4941640498319
FDZ34,OUT049,3188.932959020593
NCF43,OUT010,494.21910785851105
FDC21,OUT035,1762.596464140178
FDL26,OUT013,2434.9410925476345
FDT25,OUT010,585.6964880885572
NCR30,OUT046,1092.2930771918043
DRL23,OUT019,363.8249397020229
NCR05,OUT049,3123.6815387005868
NCE19,OUT018,754.3012931910138
FDY07,OUT035,794.3059581226963
FDB10,OUT017,4092.513305436292
FDP57,OUT013,1642.5704545313897
FDU48,OUT019,379.8261663911114
FDH48,OUT035,1408.7940372354146
FDO33,OUT035,1933.7290509590928
NCU29,OUT045,2370.0253859473214
FDW35,OUT046,710.9965886847564
FDH05,OUT010,635.145636049241
FDP26,OUT049,1681.7991553848894
DRG27,OUT035,750.439055432725
FDQ33,OUT046,2328.764661522758
FDH20,OUT010,547.7038930143013
FDV14,OUT046,1392.491418024957
DRD01,OUT046,871.2195874070601
NCI17,OUT049,1627.0899155907423
FDF39,OUT010,1017.1731239852982
FDX37,OUT046,1560.315020601006
NCX17,OUT035,3515.139992793874
FDN03,OUT013,4163.007023638459
NCS41,OUT010,623.368601155799
FDH34,OUT045,3119.9020198246217
NCX53,OUT018,1766.04491724342
FDY31,OUT046,2295.7731603680118
FDD20,OUT017,2149.7730810397425
FDE51,OUT045,739.7434014128435
FDV27,OUT046,1334.8603243554999
FDF16,OUT035,2411.266532452779
FDZ02,OUT049,1583.580982847878
NCK05,OUT045,996.2705869815087
FDM12,OUT027,4808.196739380719
NCA05,OUT018,2055.067804962615
FDX33,OUT045,2509.3167212219128
FDM25,OUT049,2934.604419098672
FDE41,OUT018,1157.0200780011085
FDW14,OUT045,1334.15567970171
NCD30,OUT046,1517.3076635890393
FDB23,OUT010,791.2422445552435
FDF45,OUT046,912.6060187723433
FDW20,OUT017,2063.101212406305
FDF47,OUT045,3432.4454857259293
NCR05,OUT019,625.9939388479447
DRB01,OUT046,2961.2705668437625
FDE36,OUT013,2719.918620889988
FDU56,OUT049,3212.9748640700946
FDB23,OUT049,3829.5928012741824
FDN48,OUT049,1469.2458932190077
FDS43,OUT013,3053.5456263379338
NCN05,OUT013,3199.977063075759
NCL53,OUT049,2933.193185779493
FDL56,OUT046,1306.3681037456395
FDH17,OUT018,1265.5776839511818
FDP37,OUT046,1955.4166791007385
FDG09,OUT019,541.3171851494126
FDA55,OUT045,3901.1755291564723
FDX31,OUT049,3743.852942618536
FDJ41,OUT045,4046.146910976384
DRC24,OUT045,2417.221225015911
FDQ21,OUT035,2088.033360898543
NCT54,OUT045,1529.2086404846805
FDH08,OUT049,4175.110442624151
FDY38,OUT018,3104.822047004967
DRM11,OUT010,739.3670406707828
FDG32,OUT049,3538.523417097088
NCH18,OUT046,3841.7739732286814
FDI20,OUT035,3954.4289474378734
FDA33,OUT018,2079.6776736997485
FDN45,OUT013,3595.355860528542
FDT45,OUT010,234.8636209282302
FDR32,OUT035,4036.563620248145
FDA48,OUT017,3746.5433672512754
FDN23,OUT017,2441.730079545732
NCR18,OUT035,777.1530527312296
FDD45,OUT046,1511.482639400136
FDI22,OUT018,3113.828639894759
FDT09,OUT013,2226.226809554193
